"id","name","type","latitude","longitude"
"184378553",NULL,"unspecified","40.72119947414464","-86.34690680793622"
"184388079",NULL,"unspecified","39.506891570923024","-84.72358625681258"
"184389988","Veedersburg Substation","unspecified","40.12860078690963","-87.29905729736835"
"184390011",NULL,"unspecified","40.39592807578323","-86.85804678335319"
"184390012",NULL,"unspecified","40.37429617659401","-86.84815617586516"
"184390015",NULL,"unspecified","40.37626794652815","-86.84651803264889"
"184390016",NULL,"unspecified","40.36286703565162","-86.83129114163314"
"184390017","Clinton Substation","transmission","39.72506590098933","-87.43388668371071"
"184393177",NULL,"unspecified","38.18349671602196","-85.90741136157696"
"184393182",NULL,"unspecified","38.35968443809809","-85.72730545292887"
"184516768","South Elgin Substation","transmission","41.984359230990265","-88.32818266007244"
"184572989","Kegan Lake Substation","distribution","44.75588156721452","-93.11479555014131"
"184589107",NULL,"distribution","44.81955624127166","-93.11560996973894"
"184654025",NULL,"unspecified","39.49565466026153","-84.38298222433532"
"184654083",NULL,"unspecified","39.50120720034832","-84.36804385001642"
"184654137",NULL,"unspecified","39.49199501016667","-84.38659366227738"
"184689598",NULL,"unspecified","39.528474680698544","-84.36712584105122"
"184690914","Castle Rock Substation","distribution","44.54403917544555","-93.15374490574483"
"184703413",NULL,"unspecified","39.48670050069282","-84.35735995002602"
"184703803",NULL,"unspecified","39.47199160106611","-84.40284149996846"
"184703804",NULL,"unspecified","39.47298853236653","-84.39731186522106"
"184703884",NULL,"unspecified","39.470806627855296","-84.3972882338773"
"184706919",NULL,"distribution","39.4969841078412","-84.30953455356178"
"184706923",NULL,"unspecified","39.490579060242275","-84.25220882873325"
"184761986","Saints Run Substation","distribution","42.00742229786599","-91.6635543153791"
