"id","name","type","latitude","longitude"
"258393324",NULL,"minor_distribution","40.58144734557207","-75.4365588957932"
"190096548","Allentown Substation","minor_distribution","40.609481950635825","-75.45599243291113"
"1229214544","8th Street Substation","minor_distribution","40.599493689720006","-75.4730776242928"
"740573121","Central Allentown Substation","minor_distribution","40.59929035834935","-75.47817527046656"
"190528426","Sumner Substation","minor_distribution","40.60941967298632","-75.49020434463716"
"846622555",NULL,"minor_distribution","40.556636657637924","-75.4871825190943"
"191164023","Emmaus Substation","minor_distribution","40.52558609220511","-75.49676188697632"
"1232013439","PPL Hosensack Substation","distribution","40.4557324261698","-75.50320059625422"
"201132229",NULL,"industrial","40.51864975044791","-75.57775639999048"
"907125383",NULL,"unspecified","40.513983204056146","-75.60016010726451"
"201132224",NULL,"minor_distribution","40.52023705669203","-75.60248020691303"
"198495898",NULL,"industrial","40.54370953257223","-75.64891623541905"
"526612005","Breinigsville Substation","transmission","40.551607375039985","-75.64263047055489"
"526612003",NULL,"minor_distribution","40.55033435065298","-75.6462342499792"
"1218144202",NULL,"industrial","40.52294931294772","-75.77898458641732"
"759707210","Kutztown University Substation","minor_distribution","40.50756269950285","-75.77677678397869"
"761849199",NULL,"unspecified","40.5145660888481","-75.75682483668994"
"785387165","Baldy Substation","minor_distribution","40.50354226069938","-75.77363865473677"
"1249587508",NULL,"industrial","40.47482749106723","-75.76488180659537"
"183785851","Lyons Substation","distribution","40.476942064083175","-75.76387945734221"
"183785832",NULL,"industrial","40.4713702849201","-75.76470978865002"
"785387163","East Topton Substation","minor_distribution","40.50569933583493","-75.69691456136484"
"1249985160","Pleasantville Substation","minor_distribution","40.380203031245614","-75.73767943326284"
"1249989911",NULL,"minor_distribution","40.38298040878469","-75.78676951881485"
"1251654834","McKnights Gap Substation","minor_distribution","40.3667532457917","-75.8891160190048"
"1250120505",NULL,"minor_distribution","40.34465468198275","-75.92260368449327"
"1247962716",NULL,"industrial","40.352761257904376","-75.94031313865575"
"1247962728",NULL,"industrial","40.364774628910666","-75.93874728295798"
"1247962724","Carpenter Tech Substation","industrial","40.361746337952695","-75.94021143565209"
"1250094849",NULL,"minor_distribution","40.369507256617126","-75.93121899352208"
"1250094846","Muhlenberg Substation","minor_distribution","40.36967696097448","-75.93065670835267"
"1250094843",NULL,"industrial","40.372467517086356","-75.9171202542637"
"1250094833","Lucent Substation","industrial","40.373988503279705","-75.91160446099677"
"1250094831",NULL,"industrial","40.378898757704235","-75.91144348023172"
