"id","name","ref","type","latitude","longitude"
"1075179215",NULL,NULL,"distribution","33.61066521968924","-81.7254963452537"
"1042056859","Ridgecrest Substation",NULL,"distribution","33.61159484611484","-81.72658475656876"
"-14294792","Graniteville Substation",NULL,"transmission","33.58363699617304","-81.80467419017673"
"1073427943",NULL,NULL,"industrial","33.57322797895097","-81.82688057031525"
"1073427944",NULL,NULL,"industrial","33.57329620339539","-81.82728766923545"
"1073427956",NULL,NULL,"industrial","33.57473182057321","-81.8317420285536"
"1073427940",NULL,NULL,"industrial","33.57561908083268","-81.83060070129845"
"1073427958",NULL,NULL,"industrial","33.57405477669297","-81.83158280948827"
"1073427947",NULL,NULL,"industrial","33.57344299426922","-81.82823917825284"
"1073427937",NULL,NULL,"industrial","33.572478326540136","-81.82478395896639"
"1073428002",NULL,NULL,"distribution","33.570160726679234","-81.8206025116096"
"839712475",NULL,NULL,"industrial","33.56352547671113","-81.81071120749628"
"1076969178",NULL,NULL,"industrial","33.56464142552819","-81.80947433027268"
"1076969181",NULL,NULL,"industrial","33.567130541372016","-81.80899753111319"
"185260815",NULL,NULL,"distribution","33.54860985844331","-81.79198581699823"
"1041970202",NULL,NULL,"distribution","33.531133699989674","-81.74702450008057"
"1073428021",NULL,NULL,"distribution","33.576286189179974","-81.7504509649934"
"1073597824",NULL,NULL,"distribution","33.568050999810204","-81.71630885004322"
"1073597821",NULL,NULL,"industrial","33.55229505758762","-81.6896248686762"
"1073597822",NULL,NULL,"industrial","33.552060349606585","-81.68974495000285"
"1073597804",NULL,NULL,"distribution","33.527278281102944","-81.70935671805873"
"1073259467","Toolebeck Substation",NULL,"transmission","33.53468212016755","-81.66934190197452"
"1073597807",NULL,NULL,"distribution","33.541818654483365","-81.67624191775737"
"186511171",NULL,NULL,"industrial","33.54338622329722","-81.66725363578401"
"186511173",NULL,NULL,"industrial","33.54670387847946","-81.65279462598018"
"1073259476",NULL,NULL,"industrial","33.54283270489769","-81.65218266914853"
"1042056863",NULL,NULL,"distribution","33.63788902739425","-81.6762930919409"
"185247012",NULL,NULL,"transmission","33.60246274133193","-81.58578792432382"
"1075179223",NULL,NULL,"distribution","33.60346680984248","-81.60529332175211"
"186511172",NULL,NULL,"distribution","33.505662873286","-81.70711498857004"
"1041989741",NULL,NULL,"distribution","33.5222020058499","-81.78041467568235"
"1068341503",NULL,NULL,"distribution","33.44654448336422","-81.77523925802205"
