"id","name","ref","type","latitude","longitude"
"1212142346",NULL,NULL,"unspecified","33.064606699614345","-109.35094680000053"
"1212142347",NULL,NULL,"unspecified","33.06558911969415","-109.3524379572047"
"1212142427",NULL,NULL,"unspecified","33.0662551589495","-109.34575024356347"
"1212142428",NULL,NULL,"unspecified","33.06512697486489","-109.3421065603801"
"1212142345",NULL,NULL,"unspecified","33.07554736545454","-109.34740805863579"
"1212142259",NULL,NULL,"unspecified","33.08112734885196","-109.35039076622851"
"1212142269",NULL,NULL,"unspecified","33.088377499779554","-109.35315829998538"
"1212142318",NULL,NULL,"unspecified","33.09018606837344","-109.34307134715257"
"1212142319",NULL,NULL,"unspecified","33.09239517452588","-109.33808544486784"
"1212142323",NULL,NULL,"unspecified","33.07798343173221","-109.32814885272337"
"1212142257",NULL,NULL,"unspecified","33.063874131492106","-109.330485646245"
"1307399242",NULL,NULL,"unspecified","33.03195664321959","-109.31086807150291"
"1212142313",NULL,NULL,"unspecified","33.111435574705546","-109.3407455046849"
"1212142312",NULL,NULL,"unspecified","33.1116498495991","-109.34073665"
"1212142337",NULL,NULL,"unspecified","33.13440583052328","-109.34992614310389"
"1212142338",NULL,NULL,"unspecified","33.134366745791205","-109.34966922352673"
"1268060146",NULL,NULL,"unspecified","32.87519992454332","-109.83913531199019"
"1323447604",NULL,NULL,"unspecified","32.94767314974181","-109.91126090000134"
"1229741623",NULL,NULL,"unspecified","33.82239909992017","-109.97532374999408"
"1235756653","Stevens Substation",NULL,"unspecified","33.7014699332277","-108.8375981509963"
"1104844295",NULL,NULL,"transmission","34.12297460163919","-108.93828495727962"
"1104844294",NULL,NULL,"generation","34.12320414972079","-108.93715619999644"
"1118795089",NULL,NULL,"unspecified","33.8109518947167","-108.95068937457276"
"997780795",NULL,NULL,"unspecified","33.848942827177986","-109.13624250080187"
"974845833",NULL,NULL,"unspecified","33.95431287484248","-109.20483096144748"
"179941424",NULL,NULL,"distribution","34.06324557526619","-109.27910229089996"
"179941423",NULL,NULL,"distribution","34.06373264962195","-109.27744554999742"
"194470898",NULL,NULL,"distribution","34.10950049852056","-109.34411485005558"
"1235756475",NULL,NULL,"unspecified","34.203337495504115","-109.41126567512559"
"1158812993",NULL,NULL,"unspecified","34.29583314965248","-109.26734045000065"
"1235756197",NULL,NULL,"unspecified","34.496968049761115","-109.38371064999947"
"104746911","Coronado Substation",NULL,"transmission","34.57694150293528","-109.27743125932555"
"1235756435",NULL,NULL,"unspecified","34.578622317178976","-109.27574374508274"
"104746095","Springerville Substation",NULL,"transmission","34.31186890984451","-109.16096951473978"
"484188591","Ramah Substation",NULL,"distribution","35.09632966672884","-108.44628074909275"
"141022378",NULL,NULL,"unspecified","34.86919507637624","-111.8207107162629"
"749323805","Preacher Canyon Substation",NULL,"distribution","34.26196945196197","-111.18189885775774"
"1148108978",NULL,NULL,"unspecified","34.65811035001888","-111.10791590002347"
"1170440885",NULL,NULL,"generation","34.68291434999113","-110.80355764167649"
"1251345158",NULL,NULL,"transmission","34.64156658224815","-110.71670445410645"
"105903716","Goldfield Substation",NULL,"transmission","33.45269193763235","-111.5095506722943"
"261345785",NULL,NULL,"distribution","33.452764286344134","-111.50832260797316"
"1158567487",NULL,NULL,"unspecified","33.50361060638773","-111.68081275858377"
"313541014","SRP Bassham Substation",NULL,"distribution","33.481424739562776","-111.7094588576293"
"224918775","SRP Kirk Substation",NULL,"distribution","33.46712797745779","-111.6677172953288"
"172747154","SRP Cameron Substation",NULL,"distribution","33.44468641520499","-111.63850964907107"
"172747168","SRP Signal Butte Substation",NULL,"distribution","33.42275533520788","-111.61046696655137"
"158926721","SRP Shannon Substation",NULL,"distribution","33.42288982167419","-111.57043439234647"
"1263610594",NULL,NULL,"industrial","33.356703325806365","-111.61076678670517"
"1200014620","SRP Prickly Pear Substation",NULL,"unspecified","33.34392100615835","-111.63364038426427"
"1200014619",NULL,NULL,"unspecified","33.34427165072269","-111.63178210000046"
"827888891","SRP Howard Substation",NULL,"unspecified","33.34367370084351","-111.62120480000927"
"414047644",NULL,NULL,"distribution","33.34866583927302","-111.6066169780284"
"376109324","SRP Luna Substation",NULL,"distribution","33.344094784973684","-111.60174198834078"
"28808694","HRP Greenbone Substation",NULL,"distribution","33.355413287433095","-111.59777372717757"
"256263267",NULL,NULL,"unspecified","33.32026576347472","-111.5928455121106"
"565647200",NULL,NULL,"distribution","33.29233864559981","-111.58414171947722"
"565647202",NULL,NULL,"distribution","33.28424038337143","-111.58429965851538"
"565647198",NULL,NULL,"distribution","33.27833366119993","-111.59974476221393"
"175775908",NULL,NULL,"distribution","33.39392154537747","-111.63660547438737"
"255992091",NULL,NULL,"distribution","33.39465841009725","-111.66820982589634"
"400470846","SRP Greer Substation",NULL,"distribution","33.36422464049787","-111.72658657515741"
"432753029","SRP Shultz Substation",NULL,"distribution","33.29964903393019","-111.80964058088844"
"318212434",NULL,NULL,"distribution","33.30294118564613","-111.83438426812826"
"515484742",NULL,NULL,"unspecified","33.3749676946932","-111.80981390865846"
"383831747",NULL,NULL,"unspecified","33.39189245080084","-111.80613470371661"
"1120254887",NULL,NULL,"unspecified","33.394192953087384","-111.84938371818805"
"832351680",NULL,NULL,"unspecified","33.41100093669477","-111.84993623300979"
"328097564","Evergreen Substation",NULL,"distribution","33.49475337408055","-111.83258988842623"
"289320920","APS Shea Substation",NULL,"distribution","33.58105517807321","-111.79875333722912"
"173206446","APS Altadena Substation",NULL,"distribution","33.591121903342525","-111.83910039825281"
"750336819","Mazatal Power Substation",NULL,"yes","34.06046742447828","-111.33447010878984"
"1182094686",NULL,NULL,"unspecified","34.238800824702764","-111.31092408878956"
